run_id,service_date,depot_id,vehicle_id,assigned_charger_id,timestamp,settlement_date,settlement_period,scheduled_charge_kwh,actual_charge_kwh,actual_charge_kw,meter_quality_flag,actuals_scenario,disruption_type,notes
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,37.2135112531434,74.4270225062868,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 04:30:00+01:00,2026-05-10,10,75.0,53.355804109447924,106.71160821889585,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,37.33651975129001,74.67303950258002,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 00:30:00+01:00,2026-05-10,2,31.0985,23.425751862417115,46.85150372483423,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 01:00:00+01:00,2026-05-10,3,15.761300000000006,11.348595511125563,22.697191022251126,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 01:30:00+01:00,2026-05-10,4,50.0,33.174664023339716,66.34932804667943,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,39.45470560033982,78.90941120067964,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,32.88174756830351,65.76349513660702,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,47.673918561123976,95.34783712224795,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,49.59333058634291,99.18666117268582,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 02:30:00+01:00,2026-05-10,6,1.881599999999736,1.8282305374193322,3.6564610748386643,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 03:00:00+01:00,2026-05-10,7,50.0,47.92747247384446,95.85494494768892,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,50.381965313241714,100.76393062648343,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 04:30:00+01:00,2026-05-10,10,16.348600000000232,16.575034265006757,33.15006853001351,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-010,DEPOT_A-CHG-02,2026-05-09 20:30:00+01:00,2026-05-09,42,25.0,17.541736057414486,35.08347211482897,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-010,DEPOT_A-CHG-02,2026-05-10 00:00:00+01:00,2026-05-10,1,16.13600000000001,11.404603170621362,22.809206341242724,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-010,DEPOT_A-CHG-02,2026-05-10 03:00:00+01:00,2026-05-10,7,25.0,,,missing,high_deviation,missing_meter_data,Synthetic missing meter interval.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,53.516636711476195,107.03327342295239,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 04:00:00+01:00,2026-05-10,9,50.0,50.65556064189954,101.31112128379908,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 04:30:00+01:00,2026-05-10,10,43.417899999999975,43.13855278876099,86.27710557752198,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 05:00:00+01:00,2026-05-10,11,50.0,51.87394896006492,103.74789792012984,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 06:00:00+01:00,2026-05-10,13,50.0,49.12688170062261,98.25376340124522,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 01:30:00+01:00,2026-05-10,4,37.5,42.27609765513637,84.55219531027274,ok,high_deviation,extra_energy_noise,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 03:00:00+01:00,2026-05-10,7,37.5,37.70177105771119,75.40354211542238,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 04:00:00+01:00,2026-05-10,9,37.34970000000004,38.79396674890628,77.58793349781256,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 04:30:00+01:00,2026-05-10,10,37.5,43.125,86.25,ok,high_deviation,extra_energy_noise,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-09 20:30:00+01:00,2026-05-09,42,4.639999999999986,1.2398114148843464,2.479622829768693,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,52.415312388048925,104.83062477609785,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-10 01:30:00+01:00,2026-05-10,4,50.0,48.15707852144591,96.31415704289182,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,51.467052098603816,102.93410419720763,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,12.819757074495193,25.639514148990386,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,57.49999999999999,114.99999999999999,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 01:00:00+01:00,2026-05-10,3,9.149200000000008,9.237163952615663,18.474327905231327,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,50.058335088774584,100.11667017754917,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 05:00:00+01:00,2026-05-10,11,50.0,49.22192071343465,98.4438414268693,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-015,DEPOT_A-CHG-07,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,12.640743326494139,25.281486652988278,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-015,DEPOT_A-CHG-07,2026-05-10 02:00:00+01:00,2026-05-10,5,45.533000000000015,52.36295000000001,104.72590000000002,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-015,DEPOT_A-CHG-07,2026-05-10 04:30:00+01:00,2026-05-10,10,50.0,57.312903575543224,114.62580715108645,ok,high_deviation,extra_energy_noise,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,52.60623286941608,105.21246573883217,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 01:30:00+01:00,2026-05-10,4,23.549999999999955,24.032188013281306,48.06437602656261,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 02:00:00+01:00,2026-05-10,5,50.0,51.95319208388553,103.90638416777107,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,47.66922306986229,95.33844613972458,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 04:00:00+01:00,2026-05-10,9,7.273200000000031,7.411776442167499,14.823552884334998,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-017,DEPOT_A-CHG-01,2026-05-10 02:00:00+01:00,2026-05-10,5,50.0,49.34117282834845,98.6823456566969,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-017,DEPOT_A-CHG-01,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,51.87904429566904,103.75808859133808,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-017,DEPOT_A-CHG-01,2026-05-10 04:30:00+01:00,2026-05-10,10,3.112499999999997,3.0052225339415055,6.010445067883011,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 01:00:00+01:00,2026-05-10,3,4.129700000000085,4.168648499330482,8.337296998660964,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 03:00:00+01:00,2026-05-10,7,12.5,13.670100729089043,27.340201458178086,ok,high_deviation,extra_energy_noise,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 04:00:00+01:00,2026-05-10,9,16.307099999999906,15.845040853533053,31.690081707066106,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 06:00:00+01:00,2026-05-10,13,37.5,36.206746262513285,72.41349252502657,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 01:00:00+01:00,2026-05-10,3,36.6498,36.923735292930225,73.84747058586045,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 01:30:00+01:00,2026-05-10,4,37.5,38.98189656519158,77.96379313038317,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 03:00:00+01:00,2026-05-10,7,37.5,35.98015284645666,71.96030569291332,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 04:30:00+01:00,2026-05-10,10,37.5,43.125,86.25,ok,high_deviation,extra_energy_noise,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 05:00:00+01:00,2026-05-10,11,37.5,36.47520125349279,72.95040250698558,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 00:00:00+01:00,2026-05-10,1,37.5,43.125,86.25,ok,high_deviation,extra_energy_noise,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 01:00:00+01:00,2026-05-10,3,5.430299999999832,5.582838236694623,11.165676473389246,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 02:30:00+01:00,2026-05-10,6,32.6495000000002,34.01033958110875,68.0206791622175,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 03:00:00+01:00,2026-05-10,7,37.5,37.3830302901655,74.766060580331,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 04:00:00+01:00,2026-05-10,9,37.5,38.58250248863552,77.16500497727104,ok,high_deviation,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 00:00:00+01:00,2026-05-10,1,21.36399999999999,16.108618942040234,32.21723788408047,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,35.665719736024734,71.33143947204947,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 01:00:00+01:00,2026-05-10,3,50.0,34.915818582299245,69.83163716459849,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 02:30:00+01:00,2026-05-10,6,32.80810000000001,21.38879704109162,42.77759408218324,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 04:00:00+01:00,2026-05-10,9,50.0,36.486914159684886,72.97382831936977,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 04:30:00+01:00,2026-05-10,10,50.0,35.55201508166972,71.10403016333944,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-022,DEPOT_A-CHG-06,2026-05-10 01:00:00+01:00,2026-05-10,3,58.04829999999998,11.42488132069848,22.84976264139696,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-022,DEPOT_A-CHG-06,2026-05-10 01:30:00+01:00,2026-05-10,4,75.0,85.24103898089216,170.4820779617843,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 00:30:00+01:00,2026-05-10,2,37.5,31.875652012451383,63.751304024902765,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 02:00:00+01:00,2026-05-10,5,4.4669999999999845,3.1826880358593415,6.365376071718683,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 04:00:00+01:00,2026-05-10,9,37.5,29.15111154168967,58.30222308337934,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 05:00:00+01:00,2026-05-10,11,33.19260000000003,23.441622458443767,46.883244916887534,ok,high_deviation,charger_derating,Synthetic charger derating reduced metered charging.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 06:00:00+01:00,2026-05-10,13,37.5,,,missing,high_deviation,missing_meter_data,Synthetic missing meter interval.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 01:00:00+01:00,2026-05-10,3,27.82420000000002,6.832820187566309,13.665640375132618,ok,high_deviation,late_arrival_shift,Synthetic late arrival shifted charging later.
