run_id,service_date,depot_id,vehicle_id,assigned_charger_id,timestamp,settlement_date,settlement_period,scheduled_charge_kwh,actual_charge_kwh,actual_charge_kw,meter_quality_flag,actuals_scenario,disruption_type,notes
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-004,DEPOT_A-CHG-04,2026-05-10 04:30:00+01:00,2026-05-10,10,12.120999999999796,12.269679895163742,24.539359790327484,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-005,DEPOT_A-CHG-05,2026-05-09 20:30:00+01:00,2026-05-09,42,75.0,74.0815921726329,148.1631843452658,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-005,DEPOT_A-CHG-05,2026-05-10 01:00:00+01:00,2026-05-10,3,18.00720000000007,17.313781264964742,34.627562529929484,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-005,DEPOT_A-CHG-05,2026-05-10 01:30:00+01:00,2026-05-10,4,75.0,73.39142354601374,146.78284709202748,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-005,DEPOT_A-CHG-05,2026-05-10 05:00:00+01:00,2026-05-10,11,33.248099999999965,32.97976638434812,65.95953276869623,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-006,DEPOT_A-CHG-06,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,49.886784806098625,99.77356961219725,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-006,DEPOT_A-CHG-06,2026-05-10 03:00:00+01:00,2026-05-10,7,50.0,49.773149242277576,99.54629848455515,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-006,DEPOT_A-CHG-06,2026-05-10 05:00:00+01:00,2026-05-10,11,46.05930000000001,45.600739060776554,91.20147812155311,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-006,DEPOT_A-CHG-06,2026-05-10 06:00:00+01:00,2026-05-10,13,50.0,50.127525144920014,100.25505028984003,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 00:30:00+01:00,2026-05-10,2,6.401499999999999,6.410934947613593,12.821869895227186,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 01:00:00+01:00,2026-05-10,3,75.0,73.35222798331583,146.70445596663166,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 02:00:00+01:00,2026-05-10,5,75.0,74.10926261236001,148.21852522472003,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 03:00:00+01:00,2026-05-10,7,75.0,75.30060010044392,150.60120020088783,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,50.574246548863265,101.14849309772653,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-007,DEPOT_A-CHG-07,2026-05-10 04:30:00+01:00,2026-05-10,10,75.0,75.32060572014765,150.6412114402953,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,49.67727805815868,99.35455611631735,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 00:30:00+01:00,2026-05-10,2,31.0985,31.40365586646811,62.80731173293622,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 01:00:00+01:00,2026-05-10,3,15.761300000000006,15.442023103422663,30.884046206845326,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 01:30:00+01:00,2026-05-10,4,50.0,50.281832313567534,100.56366462713507,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,50.490448461091795,100.98089692218359,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-008,DEPOT_A-CHG-08,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,49.73271992554573,99.46543985109146,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,49.14393722068587,98.28787444137174,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,50.623907118896085,101.24781423779217,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 02:30:00+01:00,2026-05-10,6,1.881599999999736,1.9359769406446508,3.8719538812893015,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 03:00:00+01:00,2026-05-10,7,50.0,49.94050118389853,99.88100236779707,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,50.38367511871655,100.7673502374331,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-009,DEPOT_A-CHG-01,2026-05-10 04:30:00+01:00,2026-05-10,10,16.348600000000232,16.402907094333916,32.80581418866783,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-010,DEPOT_A-CHG-02,2026-05-09 20:30:00+01:00,2026-05-09,42,25.0,24.964621420189502,49.929242840379004,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-010,DEPOT_A-CHG-02,2026-05-10 00:00:00+01:00,2026-05-10,1,16.13600000000001,16.09641427904727,32.19282855809454,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-010,DEPOT_A-CHG-02,2026-05-10 03:00:00+01:00,2026-05-10,7,25.0,25.503859837425114,51.00771967485023,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,50.83871434918885,101.6774286983777,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 04:00:00+01:00,2026-05-10,9,50.0,51.715999994997055,103.43199998999411,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 04:30:00+01:00,2026-05-10,10,43.417899999999975,42.38500424292548,84.77000848585097,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 05:00:00+01:00,2026-05-10,11,50.0,50.399417257633885,100.79883451526777,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-011,DEPOT_A-CHG-03,2026-05-10 06:00:00+01:00,2026-05-10,13,50.0,50.5856202106134,101.1712404212268,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 01:30:00+01:00,2026-05-10,4,37.5,37.31330692206766,74.62661384413532,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 03:00:00+01:00,2026-05-10,7,37.5,38.299442083630474,76.59888416726095,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 04:00:00+01:00,2026-05-10,9,37.34970000000004,36.354785037018914,72.70957007403783,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-012,DEPOT_A-CHG-04,2026-05-10 04:30:00+01:00,2026-05-10,10,37.5,37.9386178194104,75.8772356388208,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-09 20:30:00+01:00,2026-05-09,42,4.639999999999986,4.658503198247349,9.317006396494698,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,51.334963683474356,102.66992736694871,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-10 01:30:00+01:00,2026-05-10,4,50.0,49.503434056872294,99.00686811374459,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-013,DEPOT_A-CHG-05,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,49.14784611645217,98.29569223290434,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 00:00:00+01:00,2026-05-10,1,50.0,50.09846064410153,100.19692128820306,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,48.90541672289551,97.81083344579102,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 01:00:00+01:00,2026-05-10,3,9.149200000000008,9.107825526681152,18.215651053362304,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,49.82400665170232,99.64801330340464,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-014,DEPOT_A-CHG-06,2026-05-10 05:00:00+01:00,2026-05-10,11,50.0,50.935587028423036,101.87117405684607,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-015,DEPOT_A-CHG-07,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,50.639940544075735,101.27988108815147,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-015,DEPOT_A-CHG-07,2026-05-10 02:00:00+01:00,2026-05-10,5,45.533000000000015,43.44864469448172,86.89728938896344,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-015,DEPOT_A-CHG-07,2026-05-10 04:30:00+01:00,2026-05-10,10,50.0,49.437576800440034,98.87515360088007,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,50.13962615954954,100.27925231909909,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 01:30:00+01:00,2026-05-10,4,23.549999999999955,23.484755472539035,46.96951094507807,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 02:00:00+01:00,2026-05-10,5,50.0,51.71355664636547,103.42711329273094,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,50.428191961118515,100.85638392223703,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-016,DEPOT_A-CHG-08,2026-05-10 04:00:00+01:00,2026-05-10,9,7.273200000000031,7.433639593798489,14.867279187596978,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-017,DEPOT_A-CHG-01,2026-05-10 02:00:00+01:00,2026-05-10,5,50.0,50.039412979099914,100.07882595819983,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-017,DEPOT_A-CHG-01,2026-05-10 03:30:00+01:00,2026-05-10,8,50.0,51.227049753899244,102.45409950779849,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-017,DEPOT_A-CHG-01,2026-05-10 04:30:00+01:00,2026-05-10,10,3.112499999999997,3.09421631465397,6.18843262930794,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 01:00:00+01:00,2026-05-10,3,4.129700000000085,4.168284644817374,8.336569289634747,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 03:00:00+01:00,2026-05-10,7,12.5,12.39548784015843,24.79097568031686,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 04:00:00+01:00,2026-05-10,9,16.307099999999906,16.236861809031524,32.47372361806305,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-018,DEPOT_A-CHG-02,2026-05-10 06:00:00+01:00,2026-05-10,13,37.5,37.939703518035266,75.87940703607053,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 01:00:00+01:00,2026-05-10,3,36.6498,35.63297437898552,71.26594875797105,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 01:30:00+01:00,2026-05-10,4,37.5,37.26356356791551,74.52712713583102,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 03:00:00+01:00,2026-05-10,7,37.5,36.7183090444972,73.4366180889944,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 04:30:00+01:00,2026-05-10,10,37.5,37.18132715502791,74.36265431005582,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-019,DEPOT_A-CHG-03,2026-05-10 05:00:00+01:00,2026-05-10,11,37.5,38.175837368085745,76.35167473617149,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 00:00:00+01:00,2026-05-10,1,37.5,36.53212980856517,73.06425961713035,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 01:00:00+01:00,2026-05-10,3,5.430299999999832,5.46794598597447,10.93589197194894,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 02:30:00+01:00,2026-05-10,6,32.6495000000002,32.78150241988103,65.56300483976206,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 03:00:00+01:00,2026-05-10,7,37.5,37.94977574472255,75.8995514894451,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-020,DEPOT_A-CHG-04,2026-05-10 04:00:00+01:00,2026-05-10,9,37.5,38.27123777708813,76.54247555417626,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 00:00:00+01:00,2026-05-10,1,21.36399999999999,20.89966149197841,41.79932298395682,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 00:30:00+01:00,2026-05-10,2,50.0,48.43998410943079,96.87996821886158,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 01:00:00+01:00,2026-05-10,3,50.0,48.739580176903644,97.47916035380729,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 02:30:00+01:00,2026-05-10,6,32.80810000000001,32.79466330983475,65.5893266196695,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 04:00:00+01:00,2026-05-10,9,50.0,48.58091300422173,97.16182600844346,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-021,DEPOT_A-CHG-05,2026-05-10 04:30:00+01:00,2026-05-10,10,50.0,50.43738263752922,100.87476527505844,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-022,DEPOT_A-CHG-06,2026-05-10 01:00:00+01:00,2026-05-10,3,58.04829999999998,57.46345083898771,114.92690167797542,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-022,DEPOT_A-CHG-06,2026-05-10 01:30:00+01:00,2026-05-10,4,75.0,75.37208624003463,150.74417248006927,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 00:30:00+01:00,2026-05-10,2,37.5,37.37218292827387,74.74436585654774,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 02:00:00+01:00,2026-05-10,5,4.4669999999999845,4.482585481259311,8.965170962518622,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 04:00:00+01:00,2026-05-10,9,37.5,37.87758962839111,75.75517925678221,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 05:00:00+01:00,2026-05-10,11,33.19260000000003,32.68457109565489,65.36914219130978,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-023,DEPOT_A-CHG-07,2026-05-10 06:00:00+01:00,2026-05-10,13,37.5,38.073285373627684,76.14657074725537,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 01:00:00+01:00,2026-05-10,3,27.82420000000002,27.78019766264577,55.56039532529154,ok,base_actuals,none,Synthetic actual follows optimized schedule.
phase5_trading_reconciliation_sample,2026-05-09,DEPOT_A,DEPOT_A-EV-024,DEPOT_A-CHG-08,2026-05-10 02:30:00+01:00,2026-05-10,6,50.0,48.948881774425914,97.89776354885183,ok,base_actuals,none,Synthetic actual follows optimized schedule.
